U1_t0,U1_t1,U1_t2,U1_t3,U1_t4,E1_t0,E1_t1,E1_t2,E1_t3,E1_t4,Target
4.0689,4.0662,4.0635,4.0609,4.0584,0.0016747,0.0015698,0.0014688,0.0013718,0.0012784,4.0559
4.0662,4.0635,4.0609,4.0584,4.0559,0.0015698,0.0014688,0.0013718,0.0012784,0.0011887,4.0535
4.0635,4.0609,4.0584,4.0559,4.0535,0.0014688,0.0013718,0.0012784,0.0011887,0.0011025,4.0512
4.0609,4.0584,4.0559,4.0535,4.0512,0.0013718,0.0012784,0.0011887,0.0011025,0.0010196,4.0489
4.0584,4.0559,4.0535,4.0512,4.0489,0.0012784,0.0011887,0.0011025,0.0010196,0.00094007,4.0466
4.0559,4.0535,4.0512,4.0489,4.0466,0.0011887,0.0011025,0.0010196,0.00094007,0.00086368,4.0444
4.0535,4.0512,4.0489,4.0466,4.0444,0.0011025,0.0010196,0.00094007,0.00086368,0.00079035,4.0423
4.0512,4.0489,4.0466,4.0444,4.0423,0.0010196,0.00094007,0.00086368,0.00079035,0.00071999,4.0402
4.0489,4.0466,4.0444,4.0423,4.0402,0.00094007,0.00086368,0.00079035,0.00071999,0.0006525,4.0382
4.0466,4.0444,4.0423,4.0402,4.0382,0.00086368,0.00079035,0.00071999,0.0006525,0.00058779,4.0362
4.0444,4.0423,4.0402,4.0382,4.0362,0.00079035,0.00071999,0.0006525,0.00058779,0.00052577,4.0342
4.0423,4.0402,4.0382,4.0362,4.0342,0.00071999,0.0006525,0.00058779,0.00052577,0.00046634,4.0323
4.0402,4.0382,4.0362,4.0342,4.0323,0.0006525,0.00058779,0.00052577,0.00046634,0.00040944,4.0305
4.0382,4.0362,4.0342,4.0323,4.0305,0.00058779,0.00052577,0.00046634,0.00040944,0.00035496,4.0287
4.0362,4.0342,4.0323,4.0305,4.0287,0.00052577,0.00046634,0.00040944,0.00035496,0.00030285,4.0269
4.0342,4.0323,4.0305,4.0287,4.0269,0.00046634,0.00040944,0.00035496,0.00030285,0.00025301,4.0251
4.0323,4.0305,4.0287,4.0269,4.0251,0.00040944,0.00035496,0.00030285,0.00025301,0.00020537,4.0234
4.0305,4.0287,4.0269,4.0251,4.0234,0.00035496,0.00030285,0.00025301,0.00020537,0.00015987,4.0218
4.0287,4.0269,4.0251,4.0234,4.0218,0.00030285,0.00025301,0.00020537,0.00015987,0.00011644,4.0202
4.0269,4.0251,4.0234,4.0218,4.0202,0.00025301,0.00020537,0.00015987,0.00011644,7.4993e-05,4.0186
4.0251,4.0234,4.0218,4.0202,4.0186,0.00020537,0.00015987,0.00011644,7.4993e-05,3.5481e-05,4.017
4.0234,4.0218,4.0202,4.0186,4.017,0.00015987,0.00011644,7.4993e-05,3.5481e-05,-2.1639e-06,4.0155
4.0218,4.0202,4.0186,4.017,4.0155,0.00011644,7.4993e-05,3.5481e-05,-2.1639e-06,-3.8003e-05,4.014
4.0202,4.0186,4.017,4.0155,4.014,7.4993e-05,3.5481e-05,-2.1639e-06,-3.8003e-05,-7.2096e-05,4.0126
4.0186,4.017,4.0155,4.014,4.0126,3.5481e-05,-2.1639e-06,-3.8003e-05,-7.2096e-05,-0.0001045,4.0111
4.017,4.0155,4.014,4.0126,4.0111,-2.1639e-06,-3.8003e-05,-7.2096e-05,-0.0001045,-0.00013527,4.0098
4.0155,4.014,4.0126,4.0111,4.0098,-3.8003e-05,-7.2096e-05,-0.0001045,-0.00013527,-0.00016446,4.0084
4.014,4.0126,4.0111,4.0098,4.0084,-7.2096e-05,-0.0001045,-0.00013527,-0.00016446,-0.00019213,4.0071
4.0126,4.0111,4.0098,4.0084,4.0071,-0.0001045,-0.00013527,-0.00016446,-0.00019213,-0.00021832,4.0058
4.0111,4.0098,4.0084,4.0071,4.0058,-0.00013527,-0.00016446,-0.00019213,-0.00021832,-0.00024308,4.0045
4.0098,4.0084,4.0071,4.0058,4.0045,-0.00016446,-0.00019213,-0.00021832,-0.00024308,-0.00026647,4.0032
4.0084,4.0071,4.0058,4.0045,4.0032,-0.00019213,-0.00021832,-0.00024308,-0.00026647,-0.00028852,4.002
4.0071,4.0058,4.0045,4.0032,4.002,-0.00021832,-0.00024308,-0.00026647,-0.00028852,-0.00030929,4.0008
4.0058,4.0045,4.0032,4.002,4.0008,-0.00024308,-0.00026647,-0.00028852,-0.00030929,-0.00032881,3.9997
4.0045,4.0032,4.002,4.0008,3.9997,-0.00026647,-0.00028852,-0.00030929,-0.00032881,-0.00034713,3.9985
4.0032,4.002,4.0008,3.9997,3.9985,-0.00028852,-0.00030929,-0.00032881,-0.00034713,-0.00036429,3.9974
4.002,4.0008,3.9997,3.9985,3.9974,-0.00030929,-0.00032881,-0.00034713,-0.00036429,-0.00038033,3.9963
4.0008,3.9997,3.9985,3.9974,3.9963,-0.00032881,-0.00034713,-0.00036429,-0.00038033,-0.00039528,3.9952
3.9997,3.9985,3.9974,3.9963,3.9952,-0.00034713,-0.00036429,-0.00038033,-0.00039528,-0.00040919,3.9942
3.9985,3.9974,3.9963,3.9952,3.9942,-0.00036429,-0.00038033,-0.00039528,-0.00040919,-0.0004221,3.9931
3.9974,3.9963,3.9952,3.9942,3.9931,-0.00038033,-0.00039528,-0.00040919,-0.0004221,-0.00043402,3.9921
3.9963,3.9952,3.9942,3.9931,3.9921,-0.00039528,-0.00040919,-0.0004221,-0.00043402,-0.00044501,3.9911
3.9952,3.9942,3.9931,3.9921,3.9911,-0.00040919,-0.0004221,-0.00043402,-0.00044501,-0.00045509,3.9902
3.9942,3.9931,3.9921,3.9911,3.9902,-0.0004221,-0.00043402,-0.00044501,-0.00045509,-0.0004643,3.9892
3.9931,3.9921,3.9911,3.9902,3.9892,-0.00043402,-0.00044501,-0.00045509,-0.0004643,-0.00047266,3.9883
3.9921,3.9911,3.9902,3.9892,3.9883,-0.00044501,-0.00045509,-0.0004643,-0.00047266,-0.00048021,3.9874
3.9911,3.9902,3.9892,3.9883,3.9874,-0.00045509,-0.0004643,-0.00047266,-0.00048021,-0.00048698,3.9865
3.9902,3.9892,3.9883,3.9874,3.9865,-0.0004643,-0.00047266,-0.00048021,-0.00048698,-0.00049299,3.9856
3.9892,3.9883,3.9874,3.9865,3.9856,-0.00047266,-0.00048021,-0.00048698,-0.00049299,-0.00049827,3.9848
3.9883,3.9874,3.9865,3.9856,3.9848,-0.00048021,-0.00048698,-0.00049299,-0.00049827,-0.00050285,3.9839
3.9874,3.9865,3.9856,3.9848,3.9839,-0.00048698,-0.00049299,-0.00049827,-0.00050285,-0.00050675,3.9831
3.9865,3.9856,3.9848,3.9839,3.9831,-0.00049299,-0.00049827,-0.00050285,-0.00050675,-0.00051,3.9823
3.9856,3.9848,3.9839,3.9831,3.9823,-0.00049827,-0.00050285,-0.00050675,-0.00051,-0.00051263,3.9815
3.9848,3.9839,3.9831,3.9823,3.9815,-0.00050285,-0.00050675,-0.00051,-0.00051263,-0.00051465,3.9807
3.9839,3.9831,3.9823,3.9815,3.9807,-0.00050675,-0.00051,-0.00051263,-0.00051465,-0.00051609,3.98
3.9831,3.9823,3.9815,3.9807,3.98,-0.00051,-0.00051263,-0.00051465,-0.00051609,-0.00051697,3.9792
3.9823,3.9815,3.9807,3.98,3.9792,-0.00051263,-0.00051465,-0.00051609,-0.00051697,-0.00051732,3.9785
3.9815,3.9807,3.98,3.9792,3.9785,-0.00051465,-0.00051609,-0.00051697,-0.00051732,-0.00051715,3.9778
3.9807,3.98,3.9792,3.9785,3.9778,-0.00051609,-0.00051697,-0.00051732,-0.00051715,-0.00051649,3.9771
3.98,3.9792,3.9785,3.9778,3.9771,-0.00051697,-0.00051732,-0.00051715,-0.00051649,-0.00051535,3.9764
3.9792,3.9785,3.9778,3.9771,3.9764,-0.00051732,-0.00051715,-0.00051649,-0.00051535,-0.00051375,3.9757
3.9785,3.9778,3.9771,3.9764,3.9757,-0.00051715,-0.00051649,-0.00051535,-0.00051375,-0.00051172,3.975
3.9778,3.9771,3.9764,3.9757,3.975,-0.00051649,-0.00051535,-0.00051375,-0.00051172,-0.00050927,3.9744
3.9771,3.9764,3.9757,3.975,3.9744,-0.00051535,-0.00051375,-0.00051172,-0.00050927,-0.00050641,3.9738
3.9764,3.9757,3.975,3.9744,3.9738,-0.00051375,-0.00051172,-0.00050927,-0.00050641,-0.00050317,3.9731
3.9757,3.975,3.9744,3.9738,3.9731,-0.00051172,-0.00050927,-0.00050641,-0.00050317,-0.00049955,3.9725
3.975,3.9744,3.9738,3.9731,3.9725,-0.00050927,-0.00050641,-0.00050317,-0.00049955,-0.00049558,3.9719
3.9744,3.9738,3.9731,3.9725,3.9719,-0.00050641,-0.00050317,-0.00049955,-0.00049558,-0.00049128,3.9713
3.9738,3.9731,3.9725,3.9719,3.9713,-0.00050317,-0.00049955,-0.00049558,-0.00049128,-0.00048665,3.9707
3.9731,3.9725,3.9719,3.9713,3.9707,-0.00049955,-0.00049558,-0.00049128,-0.00048665,-0.00048171,3.9702
3.9725,3.9719,3.9713,3.9707,3.9702,-0.00049558,-0.00049128,-0.00048665,-0.00048171,-0.00047647,3.9696
3.9719,3.9713,3.9707,3.9702,3.9696,-0.00049128,-0.00048665,-0.00048171,-0.00047647,-0.00047096,3.969
3.9713,3.9707,3.9702,3.9696,3.969,-0.00048665,-0.00048171,-0.00047647,-0.00047096,-0.00046517,3.9685
3.9707,3.9702,3.9696,3.969,3.9685,-0.00048171,-0.00047647,-0.00047096,-0.00046517,-0.00045913,3.968
3.9702,3.9696,3.969,3.9685,3.968,-0.00047647,-0.00047096,-0.00046517,-0.00045913,-0.00045284,3.9675
3.9696,3.969,3.9685,3.968,3.9675,-0.00047096,-0.00046517,-0.00045913,-0.00045284,-0.00044632,3.9669
3.969,3.9685,3.968,3.9675,3.9669,-0.00046517,-0.00045913,-0.00045284,-0.00044632,-0.00043958,3.9664
3.9685,3.968,3.9675,3.9669,3.9664,-0.00045913,-0.00045284,-0.00044632,-0.00043958,-0.00043264,3.9659
3.968,3.9675,3.9669,3.9664,3.9659,-0.00045284,-0.00044632,-0.00043958,-0.00043264,-0.00042549,3.9655
3.9675,3.9669,3.9664,3.9659,3.9655,-0.00044632,-0.00043958,-0.00043264,-0.00042549,-0.00041816,3.965
3.9669,3.9664,3.9659,3.9655,3.965,-0.00043958,-0.00043264,-0.00042549,-0.00041816,-0.00041064,3.9645
3.9664,3.9659,3.9655,3.965,3.9645,-0.00043264,-0.00042549,-0.00041816,-0.00041064,-0.00040296,3.9641
3.9659,3.9655,3.965,3.9645,3.9641,-0.00042549,-0.00041816,-0.00041064,-0.00040296,-0.00039512,3.9636
3.9655,3.965,3.9645,3.9641,3.9636,-0.00041816,-0.00041064,-0.00040296,-0.00039512,-0.00038714,3.9632
3.965,3.9645,3.9641,3.9636,3.9632,-0.00041064,-0.00040296,-0.00039512,-0.00038714,-0.00037901,3.9627
3.9645,3.9641,3.9636,3.9632,3.9627,-0.00040296,-0.00039512,-0.00038714,-0.00037901,-0.00037075,3.9623
3.9641,3.9636,3.9632,3.9627,3.9623,-0.00039512,-0.00038714,-0.00037901,-0.00037075,-0.00036237,5
3.9636,3.9632,3.9627,3.9623,5,-0.00038714,-0.00037901,-0.00037075,-0.00036237,-0.00035387,5
3.9632,3.9627,3.9623,5,5,-0.00037901,-0.00037075,-0.00036237,-0.00035387,-0.043716,5
3.9627,3.9623,5,5,5,-0.00037075,-0.00036237,-0.00035387,-0.043716,-0.087401,5
3.9623,5,5,5,5,-0.00036237,-0.00035387,-0.043716,-0.087401,-0.13139,4.4092
5,5,5,5,4.4092,-0.00035387,-0.043716,-0.087401,-0.13139,-0.17568,3.8867
5,5,5,4.4092,3.8867,-0.043716,-0.087401,-0.13139,-0.17568,-0.19572,3.8684
5,5,4.4092,3.8867,3.8684,-0.087401,-0.13139,-0.17568,-0.19572,-0.19449,3.8565
5,4.4092,3.8867,3.8684,3.8565,-0.13139,-0.17568,-0.19572,-0.19449,-0.19304,3.8439
4.4092,3.8867,3.8684,3.8565,3.8439,-0.17568,-0.19572,-0.19449,-0.19304,-0.19162,3.8316
3.8867,3.8684,3.8565,3.8439,3.8316,-0.19572,-0.19449,-0.19304,-0.19162,-0.19019,3.8197
3.8684,3.8565,3.8439,3.8316,3.8197,-0.19449,-0.19304,-0.19162,-0.19019,-0.18875,3.808
3.8565,3.8439,3.8316,3.8197,3.808,-0.19304,-0.19162,-0.19019,-0.18875,-0.1873,3.7966
3.8439,3.8316,3.8197,3.808,3.7966,-0.19162,-0.19019,-0.18875,-0.1873,-0.18585,3.7855
3.8316,3.8197,3.808,3.7966,3.7855,-0.19019,-0.18875,-0.1873,-0.18585,-0.1844,3.7746
3.8197,3.808,3.7966,3.7855,3.7746,-0.18875,-0.1873,-0.18585,-0.1844,-0.18294,3.7639
3.808,3.7966,3.7855,3.7746,3.7639,-0.1873,-0.18585,-0.1844,-0.18294,-0.18147,3.7535
3.7966,3.7855,3.7746,3.7639,3.7535,-0.18585,-0.1844,-0.18294,-0.18147,-0.18,3.7433
3.7855,3.7746,3.7639,3.7535,3.7433,-0.1844,-0.18294,-0.18147,-0.18,-0.17853,3.7333
3.7746,3.7639,3.7535,3.7433,3.7333,-0.18294,-0.18147,-0.18,-0.17853,-0.17706,3.7235
3.7639,3.7535,3.7433,3.7333,3.7235,-0.18147,-0.18,-0.17853,-0.17706,-0.17559,3.7139
3.7535,3.7433,3.7333,3.7235,3.7139,-0.18,-0.17853,-0.17706,-0.17559,-0.17412,3.7045
3.7433,3.7333,3.7235,3.7139,3.7045,-0.17853,-0.17706,-0.17559,-0.17412,-0.17264,3.6954
3.7333,3.7235,3.7139,3.7045,3.6954,-0.17706,-0.17559,-0.17412,-0.17264,-0.17117,3.6864
3.7235,3.7139,3.7045,3.6954,3.6864,-0.17559,-0.17412,-0.17264,-0.17117,-0.16969,3.6775
3.7139,3.7045,3.6954,3.6864,3.6775,-0.17412,-0.17264,-0.17117,-0.16969,-0.16822,3.6689
3.7045,3.6954,3.6864,3.6775,3.6689,-0.17264,-0.17117,-0.16969,-0.16822,-0.16674,3.6604
3.6954,3.6864,3.6775,3.6689,3.6604,-0.17117,-0.16969,-0.16822,-0.16674,-0.16527,3.6521
3.6864,3.6775,3.6689,3.6604,3.6521,-0.16969,-0.16822,-0.16674,-0.16527,-0.1638,3.644
3.6775,3.6689,3.6604,3.6521,3.644,-0.16822,-0.16674,-0.16527,-0.1638,-0.16233,3.636
3.6689,3.6604,3.6521,3.644,3.636,-0.16674,-0.16527,-0.1638,-0.16233,-0.16087,3.6282
3.6604,3.6521,3.644,3.636,3.6282,-0.16527,-0.1638,-0.16233,-0.16087,-0.1594,3.6205
3.6521,3.644,3.636,3.6282,3.6205,-0.1638,-0.16233,-0.16087,-0.1594,-0.15794,3.613
3.644,3.636,3.6282,3.6205,3.613,-0.16233,-0.16087,-0.1594,-0.15794,-0.15648,3.6056
3.636,3.6282,3.6205,3.613,3.6056,-0.16087,-0.1594,-0.15794,-0.15648,-0.15503,3.5984
3.6282,3.6205,3.613,3.6056,3.5984,-0.1594,-0.15794,-0.15648,-0.15503,-0.15357,3.5912
3.6205,3.613,3.6056,3.5984,3.5912,-0.15794,-0.15648,-0.15503,-0.15357,-0.15213,3.5843
3.613,3.6056,3.5984,3.5912,3.5843,-0.15648,-0.15503,-0.15357,-0.15213,-0.15068,3.5774
3.6056,3.5984,3.5912,3.5843,3.5774,-0.15503,-0.15357,-0.15213,-0.15068,-0.14924,3.5707
3.5984,3.5912,3.5843,3.5774,3.5707,-0.15357,-0.15213,-0.15068,-0.14924,-0.1478,3.5641
3.5912,3.5843,3.5774,3.5707,3.5641,-0.15213,-0.15068,-0.14924,-0.1478,-0.14637,3.5576
3.5843,3.5774,3.5707,3.5641,3.5576,-0.15068,-0.14924,-0.1478,-0.14637,-0.14494,3.5513
3.5774,3.5707,3.5641,3.5576,3.5513,-0.14924,-0.1478,-0.14637,-0.14494,-0.14352,3.545
3.5707,3.5641,3.5576,3.5513,3.545,-0.1478,-0.14637,-0.14494,-0.14352,-0.1421,3.5389
3.5641,3.5576,3.5513,3.545,3.5389,-0.14637,-0.14494,-0.14352,-0.1421,-0.14069,3.5329
3.5576,3.5513,3.545,3.5389,3.5329,-0.14494,-0.14352,-0.1421,-0.14069,-0.13928,3.527
3.5513,3.545,3.5389,3.5329,3.527,-0.14352,-0.1421,-0.14069,-0.13928,-0.13788,3.5212
3.545,3.5389,3.5329,3.527,3.5212,-0.1421,-0.14069,-0.13928,-0.13788,-0.13648,3.5155
3.5389,3.5329,3.527,3.5212,3.5155,-0.14069,-0.13928,-0.13788,-0.13648,-0.13509,3.5098
3.5329,3.527,3.5212,3.5155,3.5098,-0.13928,-0.13788,-0.13648,-0.13509,-0.1337,3.5043
3.527,3.5212,3.5155,3.5098,3.5043,-0.13788,-0.13648,-0.13509,-0.1337,-0.13232,3.4989
3.5212,3.5155,3.5098,3.5043,3.4989,-0.13648,-0.13509,-0.1337,-0.13232,-0.13095,3.4936
3.5155,3.5098,3.5043,3.4989,3.4936,-0.13509,-0.1337,-0.13232,-0.13095,-0.12958,3.4884
3.5098,3.5043,3.4989,3.4936,3.4884,-0.1337,-0.13232,-0.13095,-0.12958,-0.12822,3.4832
3.5043,3.4989,3.4936,3.4884,3.4832,-0.13232,-0.13095,-0.12958,-0.12822,-0.12686,3.4782
3.4989,3.4936,3.4884,3.4832,3.4782,-0.13095,-0.12958,-0.12822,-0.12686,-0.12551,3.4732
3.4936,3.4884,3.4832,3.4782,3.4732,-0.12958,-0.12822,-0.12686,-0.12551,-0.12416,3.4684
3.4884,3.4832,3.4782,3.4732,3.4684,-0.12822,-0.12686,-0.12551,-0.12416,-0.12283,3.4636
3.4832,3.4782,3.4732,3.4684,3.4636,-0.12686,-0.12551,-0.12416,-0.12283,-0.12149,3.4589
3.4782,3.4732,3.4684,3.4636,3.4589,-0.12551,-0.12416,-0.12283,-0.12149,-0.12017,3.4542
3.4732,3.4684,3.4636,3.4589,3.4542,-0.12416,-0.12283,-0.12149,-0.12017,-0.11885,3.4497
3.4684,3.4636,3.4589,3.4542,3.4497,-0.12283,-0.12149,-0.12017,-0.11885,-0.11754,3.4452
3.4636,3.4589,3.4542,3.4497,3.4452,-0.12149,-0.12017,-0.11885,-0.11754,-0.11623,3.4408
3.4589,3.4542,3.4497,3.4452,3.4408,-0.12017,-0.11885,-0.11754,-0.11623,-0.11493,3.4364
3.4542,3.4497,3.4452,3.4408,3.4364,-0.11885,-0.11754,-0.11623,-0.11493,-0.11364,3.4322
3.4497,3.4452,3.4408,3.4364,3.4322,-0.11754,-0.11623,-0.11493,-0.11364,-0.11235,3.428
3.4452,3.4408,3.4364,3.4322,3.428,-0.11623,-0.11493,-0.11364,-0.11235,-0.11108,3.4239
3.4408,3.4364,3.4322,3.428,3.4239,-0.11493,-0.11364,-0.11235,-0.11108,-0.1098,3.4198
3.4364,3.4322,3.428,3.4239,3.4198,-0.11364,-0.11235,-0.11108,-0.1098,-0.10854,3.4158
3.4322,3.428,3.4239,3.4198,3.4158,-0.11235,-0.11108,-0.1098,-0.10854,-0.10728,3.4119
3.428,3.4239,3.4198,3.4158,3.4119,-0.11108,-0.1098,-0.10854,-0.10728,-0.10603,3.408
3.4239,3.4198,3.4158,3.4119,3.408,-0.1098,-0.10854,-0.10728,-0.10603,-0.10478,3.4042
3.4198,3.4158,3.4119,3.408,3.4042,-0.10854,-0.10728,-0.10603,-0.10478,-0.10355,3.4005
3.4158,3.4119,3.408,3.4042,3.4005,-0.10728,-0.10603,-0.10478,-0.10355,-0.10232,3.3968
3.4119,3.408,3.4042,3.4005,3.3968,-0.10603,-0.10478,-0.10355,-0.10232,-0.10109,3.3932
3.408,3.4042,3.4005,3.3968,3.3932,-0.10478,-0.10355,-0.10232,-0.10109,-0.099875,3.3896
3.4042,3.4005,3.3968,3.3932,3.3896,-0.10355,-0.10232,-0.10109,-0.099875,-0.098666,3.3861
3.4005,3.3968,3.3932,3.3896,3.3861,-0.10232,-0.10109,-0.099875,-0.098666,-0.097463,3.3827
3.3968,3.3932,3.3896,3.3861,3.3827,-0.10109,-0.099875,-0.098666,-0.097463,-0.096268,3.3793
3.3932,3.3896,3.3861,3.3827,3.3793,-0.099875,-0.098666,-0.097463,-0.096268,-0.095079,3.3759
3.3896,3.3861,3.3827,3.3793,3.3759,-0.098666,-0.097463,-0.096268,-0.095079,-0.093898,3.3727
3.3861,3.3827,3.3793,3.3759,3.3727,-0.097463,-0.096268,-0.095079,-0.093898,-0.092723,3.3694
3.3827,3.3793,3.3759,3.3727,3.3694,-0.096268,-0.095079,-0.093898,-0.092723,-0.091556,3.3662
3.3793,3.3759,3.3727,3.3694,3.3662,-0.095079,-0.093898,-0.092723,-0.091556,-0.090396,3.3631
3.3759,3.3727,3.3694,3.3662,3.3631,-0.093898,-0.092723,-0.091556,-0.090396,-0.089242,3.36
3.3727,3.3694,3.3662,3.3631,3.36,-0.092723,-0.091556,-0.090396,-0.089242,-0.088096,3.357
3.3694,3.3662,3.3631,3.36,3.357,-0.091556,-0.090396,-0.089242,-0.088096,-0.086957,3.354
3.3662,3.3631,3.36,3.357,3.354,-0.090396,-0.089242,-0.088096,-0.086957,-0.085825,3.351
3.3631,3.36,3.357,3.354,3.351,-0.089242,-0.088096,-0.086957,-0.085825,-0.0847,3.3481
3.36,3.357,3.354,3.351,3.3481,-0.088096,-0.086957,-0.085825,-0.0847,-0.083582,3.3453
3.357,3.354,3.351,3.3481,3.3453,-0.086957,-0.085825,-0.0847,-0.083582,-0.082471,3.3425
3.354,3.351,3.3481,3.3453,3.3425,-0.085825,-0.0847,-0.083582,-0.082471,-0.081367,3.3397
3.351,3.3481,3.3453,3.3425,3.3397,-0.0847,-0.083582,-0.082471,-0.081367,-0.08027,3.337
3.3481,3.3453,3.3425,3.3397,3.337,-0.083582,-0.082471,-0.081367,-0.08027,-0.07918,3.3343
3.3453,3.3425,3.3397,3.337,3.3343,-0.082471,-0.081367,-0.08027,-0.07918,-0.078097,3.3317
3.3425,3.3397,3.337,3.3343,3.3317,-0.081367,-0.08027,-0.07918,-0.078097,-0.077021,3.3291
3.3397,3.337,3.3343,3.3317,3.3291,-0.08027,-0.07918,-0.078097,-0.077021,-0.075952,3.3265
3.337,3.3343,3.3317,3.3291,3.3265,-0.07918,-0.078097,-0.077021,-0.075952,-0.07489,3.324
3.3343,3.3317,3.3291,3.3265,3.324,-0.078097,-0.077021,-0.075952,-0.07489,-0.073834,3.3215
3.3317,3.3291,3.3265,3.324,3.3215,-0.077021,-0.075952,-0.07489,-0.073834,-0.072786,3.319
3.3291,3.3265,3.324,3.3215,3.319,-0.075952,-0.07489,-0.073834,-0.072786,-0.071744,3.3166
3.3265,3.324,3.3215,3.319,3.3166,-0.07489,-0.073834,-0.072786,-0.071744,-0.07071,3.3142
3.324,3.3215,3.319,3.3166,3.3142,-0.073834,-0.072786,-0.071744,-0.07071,-0.069682,3.3119
3.3215,3.319,3.3166,3.3142,3.3119,-0.072786,-0.071744,-0.07071,-0.069682,-0.06866,3.3096
3.319,3.3166,3.3142,3.3119,3.3096,-0.071744,-0.07071,-0.069682,-0.06866,-0.067646,3.3073
3.3166,3.3142,3.3119,3.3096,3.3073,-0.07071,-0.069682,-0.06866,-0.067646,-0.066638,3.3051
3.3142,3.3119,3.3096,3.3073,3.3051,-0.069682,-0.06866,-0.067646,-0.066638,-0.065638,3.3029
3.3119,3.3096,3.3073,3.3051,3.3029,-0.06866,-0.067646,-0.066638,-0.065638,-0.064643,3.3007
3.3096,3.3073,3.3051,3.3029,3.3007,-0.067646,-0.066638,-0.065638,-0.064643,-0.063656,3.2986
3.3073,3.3051,3.3029,3.3007,3.2986,-0.066638,-0.065638,-0.064643,-0.063656,-0.062675,3.2965
3.3051,3.3029,3.3007,3.2986,3.2965,-0.065638,-0.064643,-0.063656,-0.062675,-0.061701,3.2944
3.3029,3.3007,3.2986,3.2965,3.2944,-0.064643,-0.063656,-0.062675,-0.061701,-0.060733,3.2924
3.3007,3.2986,3.2965,3.2944,3.2924,-0.063656,-0.062675,-0.061701,-0.060733,-0.059772,3.2903
3.2986,3.2965,3.2944,3.2924,3.2903,-0.062675,-0.061701,-0.060733,-0.059772,-0.058817,3.2884
3.2965,3.2944,3.2924,3.2903,3.2884,-0.061701,-0.060733,-0.059772,-0.058817,-0.057869,3.2864
3.2944,3.2924,3.2903,3.2884,3.2864,-0.060733,-0.059772,-0.058817,-0.057869,-0.056927,3.2845
3.2924,3.2903,3.2884,3.2864,3.2845,-0.059772,-0.058817,-0.057869,-0.056927,-0.055992,3.2826
3.2903,3.2884,3.2864,3.2845,3.2826,-0.058817,-0.057869,-0.056927,-0.055992,-0.055064,3.2807
3.2884,3.2864,3.2845,3.2826,3.2807,-0.057869,-0.056927,-0.055992,-0.055064,-0.054141,3.2789
3.2864,3.2845,3.2826,3.2807,3.2789,-0.056927,-0.055992,-0.055064,-0.054141,-0.053225,3.277
3.2845,3.2826,3.2807,3.2789,3.277,-0.055992,-0.055064,-0.054141,-0.053225,-0.052315,3.2753
3.2826,3.2807,3.2789,3.277,3.2753,-0.055064,-0.054141,-0.053225,-0.052315,-0.051412,3.2735
3.2807,3.2789,3.277,3.2753,3.2735,-0.054141,-0.053225,-0.052315,-0.051412,-0.050515,3.2718
3.2789,3.277,3.2753,3.2735,3.2718,-0.053225,-0.052315,-0.051412,-0.050515,-0.049624,3.27
3.277,3.2753,3.2735,3.2718,3.27,-0.052315,-0.051412,-0.050515,-0.049624,-0.048739,3.2684
3.2753,3.2735,3.2718,3.27,3.2684,-0.051412,-0.050515,-0.049624,-0.048739,-0.04786,3.2667
3.2735,3.2718,3.27,3.2684,3.2667,-0.050515,-0.049624,-0.048739,-0.04786,-0.046988,3.2651
3.2718,3.27,3.2684,3.2667,3.2651,-0.049624,-0.048739,-0.04786,-0.046988,-0.046121,3.2634
3.27,3.2684,3.2667,3.2651,3.2634,-0.048739,-0.04786,-0.046988,-0.046121,-0.045261,3.2618
3.2684,3.2667,3.2651,3.2634,3.2618,-0.04786,-0.046988,-0.046121,-0.045261,-0.044407,3.2603
3.2667,3.2651,3.2634,3.2618,3.2603,-0.046988,-0.046121,-0.045261,-0.044407,-0.043558,3.2587
3.2651,3.2634,3.2618,3.2603,3.2587,-0.046121,-0.045261,-0.044407,-0.043558,-0.042716,3.2572
3.2634,3.2618,3.2603,3.2587,3.2572,-0.045261,-0.044407,-0.043558,-0.042716,-0.041879,3.2557
3.2618,3.2603,3.2587,3.2572,3.2557,-0.044407,-0.043558,-0.042716,-0.041879,-0.041049,3.2542
3.2603,3.2587,3.2572,3.2557,3.2542,-0.043558,-0.042716,-0.041879,-0.041049,-0.040224,3.2528
3.2587,3.2572,3.2557,3.2542,3.2528,-0.042716,-0.041879,-0.041049,-0.040224,-0.039405,3.2513
3.2572,3.2557,3.2542,3.2528,3.2513,-0.041879,-0.041049,-0.040224,-0.039405,-0.038592,3.2499
3.2557,3.2542,3.2528,3.2513,3.2499,-0.041049,-0.040224,-0.039405,-0.038592,-0.037784,3.2485
3.2542,3.2528,3.2513,3.2499,3.2485,-0.040224,-0.039405,-0.038592,-0.037784,-0.036982,3.2471
3.2528,3.2513,3.2499,3.2485,3.2471,-0.039405,-0.038592,-0.037784,-0.036982,-0.036186,3.2458
3.2513,3.2499,3.2485,3.2471,3.2458,-0.038592,-0.037784,-0.036982,-0.036186,-0.035396,3.2444
3.2499,3.2485,3.2471,3.2458,3.2444,-0.037784,-0.036982,-0.036186,-0.035396,-0.034611,3.2431
3.2485,3.2471,3.2458,3.2444,3.2431,-0.036982,-0.036186,-0.035396,-0.034611,-0.033832,3.2418
